Year,pre-breeding-pop,lambda-pb,adult-pop,lambda,new-adults
30,41193,0.99,30834,0.98,10399
31,41311,1,30897,1,10756
2,38063,0,21726,0.71,0
3,35439,0.93,26902,1.24,14403
4,35423,1,26977,1,9264
5,36808,1.04,27416,1.02,9837
6,37713,1.02,27988,1.02,10056
7,37931,1.01,28267,1.01,10054
8,37694,0.99,28368,1,9986
9,37354,0.99,28335,1,9748
10,38676,1.04,28793,1.02,10223
11,40566,1.05,29975,1.04,11283
12,40771,1.01,30042,1,10587
13,41307,1.01,30971,1.03,11439
14,40871,0.99,30721,0.99,10508
15,42797,1.05,31407,1.02,11227
16,44110,1.03,32068,1.02,11851
17,44094,1,32748,1.02,12043
18,44515,1.01,33415,1.02,12078
19,43746,0.98,32610,0.98,10760
20,44667,1.02,32793,1.01,11470
21,45228,1.01,33156,1.01,11809
22,43722,0.97,32689,0.99,10992
23,44387,1.02,33181,1.02,11885
24,46023,1.04,33429,1.01,11763
25,44013,0.96,33210,0.99,11548
26,44496,1.01,33175,1,11248
27,45208,1.02,33236,1,11582
28,43555,0.96,32918,0.99,11348
29,43357,1,32395,0.98,10884
30,43865,1.01,32535,1,11511
31,43115,0.98,32510,1,11318
2,35884,0,21366,0.7,0
3,33588,0.94,25299,1.18,12961
4,34484,1.03,25520,1.01,9003
5,35831,1.04,26246,1.03,9675
6,34702,0.97,26284,1,9204
7,34771,1,26073,0.99,8743
8,34279,0.99,26223,1.01,9181
9,35601,1.04,26499,1.01,9235
10,36576,1.03,27422,1.03,10076
11,38420,1.05,28154,1.03,10229
12,40616,1.06,29765,1.06,11514
13,41519,1.02,30695,1.03,11403
14,41819,1.01,31311,1.02,11367
15,43382,1.04,31755,1.01,11321
16,42404,0.98,31811,1,11131
17,42098,0.99,31387,0.99,10476
18,43461,1.03,32398,1.03,11920
19,42481,0.98,31723,0.98,10513
20,40997,0.97,31075,0.98,10371
21,40913,1,30586,0.98,10228
22,40783,1,30707,1,10748
23,40476,0.99,30115,0.98,10127
24,41505,1.03,30972,1.03,11301
25,41409,1,30584,0.99,10435
26,40107,0.97,30151,0.99,10151
27,40798,1.02,30532,1.01,11178
28,40083,0.98,29557,0.97,9467
29,41595,1.04,30716,1.04,11856
30,40949,0.98,30262,0.99,10101
31,41414,1.01,30786,1.02,10998
2,35178,0,21043,0.7,0
3,34340,0.98,25638,1.22,13367
4,34610,1.01,26143,1.02,9468
5,34525,1,26180,1,8973
6,34168,0.99,25722,0.98,8509
7,34546,1.01,25829,1,9221
8,36753,1.06,27048,1.05,10172
9,36585,1,27459,1.02,10050
10,38217,1.04,27966,1.02,10162
11,37460,0.98,27976,1,9669
12,38037,1.02,28405,1.02,10387
13,38669,1.02,28770,1.01,10271
14,39113,1.01,29157,1.01,10522
15,39432,1.01,29666,1.02,10546
16,39824,1.01,29593,1,10232
17,38754,0.97,29384,0.99,9955
18,39454,1.02,29558,1.01,10306
19,38768,0.98,29156,0.99,9782
20,39329,1.01,29402,1.01,10348
21,39874,1.01,29794,1.01,10664
22,39117,0.98,28991,0.97,9636
23,39509,1.01,29669,1.02,10622
24,41032,1.04,30144,1.02,10885
25,40198,0.98,29817,0.99,10142
26,39311,0.98,29769,1,10292
27,39706,1.01,29642,1,10030
28,39735,1,29697,1,10462
29,39649,1,29689,1,10319
30,38456,0.97,29189,0.98,9712
31,39159,1.02,29002,0.99,9909
2,37796,0,21374,0.71,0
3,35849,0.95,27357,1.28,15347
4,35672,1,26955,0.99,9020
5,36291,1.02,27114,1.01,9534
6,37245,1.03,27951,1.03,10211
7,37996,1.02,28465,1.02,10257
8,38225,1.01,28741,1.01,9960
9,38237,1,28634,1,9843
10,39916,1.04,29335,1.02,10764
11,40595,1.02,30205,1.03,11407
12,39259,0.97,29655,0.98,9780
13,37904,0.97,28729,0.97,9153
14,39121,1.03,28708,1,9867
15,40425,1.03,29909,1.04,11300
16,40727,1.01,30303,1.01,10938
17,40434,0.99,30024,0.99,10073
18,41380,1.02,30769,1.02,11107
19,41285,1,31318,1.02,11380
20,42573,1.03,32258,1.03,11593
21,42233,0.99,32077,0.99,10879
22,42970,1.02,31964,1,10783
23,43244,1.01,32242,1.01,11443
24,43273,1,32055,0.99,10973
25,43346,1,32203,1,11380
26,42925,0.99,31783,0.99,10700
27,40818,0.95,30989,0.98,10286
28,39561,0.97,30021,0.97,9745
29,38616,0.98,29071,0.97,9312
30,38359,0.99,28552,0.98,9508
31,38688,1.01,29012,1.02,10534
2,38140,0,21273,0.7,0
3,33444,0.88,25879,1.22,13955
4,33410,1,25402,0.98,8257
5,34245,1.02,25986,1.02,9428
6,35668,1.04,26708,1.03,9678
7,36974,1.04,27455,1.03,10062
8,37463,1.01,27769,1.01,10050
9,38310,1.02,28642,1.03,10588
10,38955,1.02,28811,1.01,10014
11,40269,1.03,29896,1.04,11258
12,39699,0.99,29673,0.99,10231
13,39981,1.01,29656,1,10243
14,40007,1,29957,1.01,10838
15,40856,1.02,30504,1.02,10875
16,41908,1.03,30976,1.02,11220
17,41583,0.99,31268,1.01,10994
18,42033,1.01,31323,1,10999
19,40834,0.97,30390,0.97,9930
20,40685,1,30397,1,10469
21,41039,1.01,30481,1,10793
22,42907,1.05,31192,1.02,11541
23,43235,1.01,32026,1.03,11903
24,43164,1,32224,1.01,11520
25,42393,0.98,31729,0.98,10732
26,41186,0.97,31370,0.99,10463
27,41928,1.02,31029,0.99,10367
28,42041,1,31600,1.02,11398
29,40408,0.96,30266,0.96,9543
30,39071,0.97,29938,0.99,10199
31,39684,1.02,29471,0.98,9902
2,37758,0,21816,0.7,0
3,34957,0.93,26660,1.22,14150
4,36437,1.04,27012,1.01,9544
5,36932,1.01,27588,1.02,10086
6,36515,0.99,27490,1,9571
7,37640,1.03,27736,1.01,9801
8,37345,0.99,27884,1.01,10046
9,37887,1.01,28108,1.01,9831
10,39235,1.04,29032,1.03,10746
11,38745,0.99,28977,1,10130
12,39714,1.03,29435,1.02,10434
13,41962,1.06,30803,1.05,11808
14,41759,1,31493,1.02,11570
15,41806,1,31242,0.99,10627
16,42285,1.01,30756,0.98,10515
17,43021,1.02,31995,1.04,11998
18,42064,0.98,31799,0.99,11299
19,42898,1.02,31525,0.99,10742
20,41530,0.97,31246,0.99,10664
21,42101,1.01,30758,0.98,10131
22,41950,1,31011,1.01,11065
23,44226,1.05,32710,1.05,12592
24,45615,1.03,33237,1.02,11920
25,43463,0.95,32647,0.98,11284
26,43686,1.01,32709,1,11333
27,43246,0.99,32301,0.99,10816
28,43597,1.01,32294,1,11130
29,43913,1.01,32722,1.01,11617
30,43995,1,33173,1.01,11740
31,44145,1,32385,0.98,10499
2,37227,0,20938,0.7,0
3,34520,0.93,26128,1.25,14413
4,34513,1,26116,1,9028
5,35437,1.03,26784,1.03,9731
6,36526,1.03,27475,1.03,9833
7,37010,1.01,27406,1,9500
8,38723,1.05,28313,1.03,10469
9,38524,0.99,29079,1.03,10763
10,37741,0.98,28263,0.97,9223
11,39209,1.04,28991,1.03,10437
12,40234,1.03,29805,1.03,11015
13,40834,1.01,30327,1.02,11100
14,40451,0.99,30094,0.99,10249
15,41600,1.03,31053,1.03,11498
16,40549,0.97,30403,0.98,9987
17,40778,1.01,30796,1.01,11013
18,39872,0.98,30012,0.97,9687
19,40738,1.02,29979,1,10293
20,39895,0.98,29589,0.99,10267
21,39826,1,29731,1,10540
22,38704,0.97,29151,0.98,9772
23,40269,1.04,29528,1.01,10387
24,40078,1,30098,1.02,10976
25,39990,1,30087,1,10298
26,39385,0.98,29381,0.98,9817
27,39149,0.99,29206,0.99,9882
28,41013,1.05,30449,1.04,11561
29,40372,0.98,29767,0.98,9950
30,40503,1,30238,1.02,10817
31,40978,1.01,30389,1,10742
2,35619,0,21227,0.71,0
3,32718,0.92,25297,1.19,12859
4,34304,1.05,25341,1,8757
5,34739,1.01,25602,1.01,9079
6,33871,0.98,25681,1,9124
7,33459,0.99,25540,0.99,8695
8,34815,1.04,26269,1.03,9440
9,36547,1.05,27397,1.04,10278
10,36496,1,27272,1,9450
11,38742,1.06,28060,1.03,10362
12,39537,1.02,29211,1.04,11172
13,40385,1.02,30281,1.04,11376
14,39696,0.98,29893,0.99,10069
15,41500,1.05,30500,1.02,11168
16,41422,1,31329,1.03,11534
17,41022,0.99,30520,0.97,9828
18,40664,0.99,30585,1,10829
19,40782,1,30456,1,10446
20,40065,0.98,30223,0.99,10288
21,39712,0.99,29830,0.99,10283
22,39003,0.98,29265,0.98,9555
23,39573,1.01,29693,1.01,10646
24,40444,1.02,30141,1.02,10871
25,41730,1.03,30670,1.02,11072
26,41346,0.99,30691,1,10737
27,41629,1.01,31027,1.01,10970
28,42361,1.02,31407,1.01,11161
29,40659,0.96,30618,0.97,10038
30,39815,0.98,30225,0.99,10178
31,39383,0.99,29748,0.98,9885
2,36295,0,21160,0.7,0
3,35262,0.97,26298,1.24,14241
4,36093,1.02,26721,1.02,9824
5,36499,1.01,27117,1.01,9639
6,36120,0.99,27454,1.01,9652
7,37083,1.03,27387,1,9522
8,37720,1.02,28120,1.03,10271
9,37960,1.01,28361,1.01,10115
10,38095,1,28647,1.01,10266
11,39439,1.04,29427,1.03,10746
12,41452,1.05,30423,1.03,11306
13,40767,0.98,30531,1,10611
14,40824,1,29909,0.98,10092
15,39222,0.96,29840,1,10449
16,39442,1.01,29471,0.99,9967
17,38998,0.99,29259,0.99,10089
18,38839,1,28900,0.99,9693
19,40216,1.04,29869,1.03,11189
20,39845,0.99,29499,0.99,9995
21,40696,1.02,30301,1.03,11150
22,41042,1.01,30264,1,10378
23,40877,1,31000,1.02,11295
24,40788,1,30585,0.99,10320
25,40496,0.99,30631,1,10643
26,40417,1,30151,0.98,9934
27,39949,0.99,29776,0.99,10165
28,40358,1.01,29949,1.01,10516
29,39630,0.98,30204,1.01,10663
30,41655,1.05,30582,1.01,10670
31,41921,1.01,31160,1.02,11181
2,36535,0,21454,0.7,0
3,34813,0.95,26226,1.22,13919
4,33811,0.97,25595,0.98,8442
5,34979,1.03,25915,1.01,9247
6,36167,1.03,27054,1.04,10246
7,37946,1.05,28148,1.04,10628
8,38406,1.01,28262,1,9889
9,38331,1,28927,1.02,10767
10,38414,1,29022,1,10045
11,37762,0.98,28866,0.99,9903
12,36903,0.98,27830,0.96,8770
13,38882,1.05,28409,1.02,10254
14,39592,1.02,29545,1.04,11159
15,40451,1.02,30068,1.02,11018
16,40046,0.99,30180,1,10513
17,39607,0.99,29505,0.98,9830
18,40967,1.03,29866,1.01,10692
19,41657,1.02,30704,1.03,11552
20,42956,1.03,31252,1.02,11346
21,42228,0.98,31512,1.01,11325
22,43163,1.02,32145,1.02,11484
23,42466,0.98,31537,0.98,10487
24,41403,0.97,31201,0.99,10479
25,42350,1.02,31299,1,10821
26,42999,1.02,31598,1.01,11195
27,42927,1,32127,1.02,11543
28,41996,0.98,31759,0.99,10736
29,41873,1,31731,1,10955
30,41524,0.99,31184,0.98,10180
31,41209,0.99,31126,1,10611
2,36247,0,21359,0.7,0
3,33418,0.92,25655,1.2,13299
4,33583,1,25325,0.99,8252
5,33826,1.01,25213,1,8733
6,35037,1.04,25933,1.03,9580
7,35220,1.01,26420,1.02,9597
8,34853,0.99,26433,1,9271
9,36516,1.05,26962,1.02,9641
10,37154,1.02,27557,1.02,9912
11,38926,1.05,29024,1.05,11022
12,39481,1.01,29584,1.02,10814
13,40224,1.02,29612,1,10065
14,39404,0.98,29442,0.99,10085
15,39644,1.01,29464,1,10193
16,41064,1.04,30281,1.03,11206
17,41305,1.01,30790,1.02,11091
18,41568,1.01,30727,1,10590
19,40520,0.97,30624,1,10651
20,40318,1,30324,0.99,10300
21,42522,1.05,31253,1.03,11354
22,43939,1.03,32305,1.03,12058
23,42372,0.96,31924,0.99,10709
24,41839,0.99,31168,0.98,10341
25,43303,1.03,32274,1.04,12003
26,42174,0.97,32086,0.99,10962
27,42937,1.02,31851,0.99,10856
28,42608,0.99,31674,0.99,10965
29,41314,0.97,31493,0.99,11037
30,42617,1.03,31514,1,10764
31,40792,0.96,31561,1,10974
2,36984,0,21169,0.7,0
3,35164,0.95,26450,1.25,14594
4,35914,1.02,26829,1.01,9488
5,37043,1.03,27452,1.02,9837
6,36480,0.98,27215,0.99,9377
7,36691,1.01,27215,1,9479
8,38296,1.04,27886,1.02,10299
9,39639,1.04,29248,1.05,11411
10,38244,0.96,28857,0.99,9831
11,39071,1.02,29102,1.01,10364
12,40176,1.03,29855,1.03,10900
13,41256,1.03,30360,1.02,11060
14,41456,1,30698,1.01,11089
15,42154,1.02,31000,1.01,10969
16,43101,1.02,32048,1.03,11948
17,42738,0.99,31940,1,10973
18,43492,1.02,31802,1,11006
19,42951,0.99,32461,1.02,11722
20,42705,0.99,32375,1,11127
21,41704,0.98,31908,0.99,10698
22,43911,1.05,31903,1,10835
23,43038,0.98,32690,1.02,12051
24,44720,1.04,32986,1.01,11490
25,44235,0.99,32624,0.99,11049
26,45889,1.04,33356,1.02,12225
27,44547,0.97,33540,1.01,11663
28,45397,1.02,33530,1,11629
29,44406,0.98,33243,0.99,11309
30,45028,1.01,33372,1,11684
31,46109,1.02,34057,1.02,12247
2,37976,0,21609,0.7,0
3,35102,0.92,26578,1.23,14392
4,34413,0.98,25980,0.98,8647
5,34341,1,25951,1,8915
6,35652,1.04,26809,1.03,9847
7,36067,1.01,27103,1.01,9599
8,36969,1.03,27050,1,9413
9,37077,1,27444,1.01,9885
10,36765,0.99,27490,1,9644
11,37802,1.03,28008,1.02,10182
12,37016,0.98,28151,1.01,9865
13,37144,1,28012,1,9614
14,37814,1.02,28315,1.01,9980
15,39912,1.06,29449,1.04,11186
16,40218,1.01,30389,1.03,11288
17,40364,1,30340,1,10395
18,39633,0.98,29908,0.99,10096
19,41689,1.05,30721,1.03,11180
20,41064,0.99,31049,1.01,11066
21,40578,0.99,30543,0.98,10140
22,41044,1.01,30954,1.01,10920
23,43530,1.06,31982,1.03,11725
24,41919,0.96,31831,1,10872
25,41094,0.98,30523,0.96,9533
26,40572,0.99,30284,0.99,10369
27,41117,1.01,30543,1.01,10833
28,40820,0.99,30569,1,10518
29,41467,1.02,30625,1,10590
30,41651,1,31271,1.02,11222
31,41331,0.99,31111,0.99,10630
2,35550,0,21319,0.7,0
3,34104,0.96,25853,1.21,13529
4,34244,1,25965,1,8981
5,34639,1.01,26159,1.01,9153
6,34836,1.01,26093,1,8973
7,35720,1.03,26775,1.03,9834
8,36652,1.03,27054,1.01,9597
9,37534,1.02,28209,1.04,10634
10,37917,1.01,28170,1,9612
11,39743,1.05,28985,1.03,10789
12,40521,1.02,30085,1.04,11267
13,41080,1.01,30102,1,10543
14,38655,0.94,29467,0.98,9703
15,38629,1,29143,0.99,9876
16,37859,0.98,28793,0.99,9781
17,37833,1,28492,0.99,9538
18,38348,1.01,28446,1,9958
19,39970,1.04,29493,1.04,10936
20,41664,1.04,30842,1.05,11731
21,43154,1.04,31744,1.03,11847
22,42081,0.98,31284,0.99,10742
23,42992,1.02,32227,1.03,11801
24,42951,1,31835,0.99,10699
25,43991,1.02,32543,1.02,11930
26,44375,1.01,32852,1.01,11735
27,45143,1.02,33388,1.02,12093
28,43578,0.97,32262,0.97,10458
29,45278,1.04,33027,1.02,12184
30,44402,0.98,32940,1,11568
31,43596,0.98,32785,1,11311
2,35972,0,21286,0.7,0
3,33463,0.93,25857,1.21,13603
4,33373,1,24975,0.97,7969
5,34573,1.04,25519,1.02,9316
6,34110,0.99,26118,1.02,9636
7,34636,1.02,25909,0.99,8680
8,37031,1.07,27145,1.05,10151
9,37998,1.03,28125,1.04,10528
10,37350,0.98,28537,1.01,10141
11,38292,1.03,28401,1,9535
12,39239,1.02,29290,1.03,10934
13,39450,1.01,29343,1,10262
14,38870,0.99,29209,1,10125
15,39033,1,29469,1.01,10302
16,40325,1.03,29766,1.01,10612
17,40590,1.01,30192,1.01,10938
18,41097,1.01,30405,1.01,10610
19,42026,1.02,31516,1.04,11710
20,41748,0.99,31050,0.99,10366
21,42652,1.02,31560,1.02,11273
22,42387,0.99,31625,1,11191
23,43011,1.01,32128,1.02,11463
24,42826,1,31948,0.99,10803
25,42394,0.99,31850,1,10885
26,42991,1.01,31728,1,10910
27,42519,0.99,31654,1,10949
28,41864,0.98,31257,0.99,10540
29,42487,1.01,31737,1.02,11254
30,42031,0.99,31833,1,11167
31,43315,1.03,31642,0.99,10731
2,36033,0,21729,0.71,0
3,33395,0.93,25866,1.19,13188
4,34788,1.04,25989,1,8924
5,35250,1.01,26721,1.03,9702
6,36626,1.04,27545,1.03,10011
7,37410,1.02,27447,1,9592
8,37112,0.99,28140,1.03,10283
9,36635,0.99,27598,0.98,9082
10,37780,1.03,28137,1.02,10221
11,38081,1.01,28532,1.01,10271
12,39339,1.03,28398,1,9774
13,39353,1,29586,1.04,11350
14,40380,1.03,29906,1.01,10447
15,40860,1.01,29796,1,10347
16,40623,0.99,30230,1.01,10962
17,41080,1.01,30338,1,10637
18,41563,1.01,31222,1.03,11477
19,40793,0.98,30625,0.98,10184
20,40734,1,30693,1,10613
21,42014,1.03,30928,1.01,10765
22,43214,1.03,32252,1.04,12176
23,43824,1.01,32765,1.02,11595
24,43742,1,32315,0.99,10837
25,42969,0.98,32543,1.01,11666
26,42537,0.99,31857,0.98,10556
27,41909,0.99,31198,0.98,10259
28,42753,1.02,31036,0.99,10735
29,42556,1,31768,1.02,11662
30,43170,1.01,31788,1,11085
31,43837,1.02,32866,1.03,12271
2,36209,0,21524,0.7,0
3,32423,0.9,25074,1.16,12564
4,33290,1.03,25081,1,8558
5,33460,1.01,25356,1.01,8877
6,34601,1.03,25624,1.01,9037
7,34573,1,26081,1.02,9600
8,36339,1.05,27098,1.04,10093
9,37126,1.02,27595,1.02,9922
10,36576,0.99,27222,0.99,9388
11,39070,1.07,28216,1.04,10497
12,39114,1,29009,1.03,10819
13,40467,1.03,29588,1.02,10872
14,41637,1.03,30916,1.04,11691
15,40784,0.98,30463,0.99,10262
16,41827,1.03,30857,1.01,11231
17,40839,0.98,30735,1,10666
18,39348,0.96,30152,0.98,9996
19,39036,0.99,29250,0.97,8980
20,40551,1.04,29760,1.02,10776
21,41469,1.02,30402,1.02,11208
22,39490,0.95,30121,0.99,10493
23,38988,0.99,28851,0.96,9164
24,38786,0.99,29074,1.01,10229
25,38208,0.99,28797,0.99,9907
26,40189,1.05,29395,1.02,10507
27,40167,1,30353,1.03,11361
28,39915,0.99,30197,0.99,10247
29,40542,1.02,30371,1.01,10501
30,41425,1.02,30465,1,10642
31,41311,1,30655,1.01,10930
2,35289,0,21219,0.71,0
3,33281,0.94,25207,1.19,12989
4,32458,0.98,24632,0.98,8265
5,33259,1.02,25146,1.02,8939
6,33535,1.01,25267,1,8809
7,36110,1.08,26808,1.06,10502
8,36254,1,27478,1.02,9739
9,38587,1.06,28541,1.04,10484
10,39020,1.01,29367,1.03,10806
11,41131,1.05,30056,1.02,10913
12,41498,1.01,30920,1.03,11426
13,41439,1,30915,1,10731
14,41995,1.01,31217,1.01,10997
15,40770,0.97,30933,0.99,10559
16,40775,1,30213,0.98,9809
17,42086,1.03,30900,1.02,11244
18,42866,1.02,31740,1.03,11641
19,42409,0.99,31850,1,11090
20,41630,0.98,31398,0.99,10555
21,42256,1.02,31277,1,10897
22,40601,0.96,30538,0.98,10143
23,41801,1.03,31033,1.02,10960
24,42872,1.03,31665,1.02,11519
25,42651,0.99,32007,1.01,11242
26,42318,0.99,32018,1,10947
27,42927,1.01,31818,0.99,10731
28,42776,1,31939,1,11136
29,43872,1.03,32472,1.02,11599
30,44724,1.02,33302,1.03,12402
31,46075,1.03,34187,1.03,12393
2,36582,0,21780,0.7,0
3,33872,0.93,26147,1.2,13451
4,35587,1.05,26052,1,8926
5,35036,0.98,26385,1.01,9662
6,35862,1.02,26696,1.01,9476
7,36123,1.01,27301,1.02,9856
8,35769,0.99,27459,1.01,9577
9,38484,1.08,28080,1.02,10061
10,39434,1.02,29189,1.04,11011
11,39250,1,29360,1.01,10406
12,40229,1.02,29783,1.01,10704
13,39694,0.99,30073,1.01,10670
14,42412,1.07,31157,1.04,11587
15,43135,1.02,32151,1.03,11898
16,42823,0.99,32083,1,11100
17,42388,0.99,31040,0.97,10111
18,42664,1.01,31741,1.02,11571
19,42937,1.01,31695,1,11024
20,44592,1.04,32630,1.03,12049
21,45428,1.02,33442,1.02,12123
22,43162,0.95,32914,0.98,11160
23,44583,1.03,32983,1,11443
24,45825,1.03,34179,1.04,12739
25,47257,1.03,34450,1.01,12169
26,46310,0.98,34743,1.01,12534
27,44240,0.96,33402,0.96,10625
28,45781,1.03,34131,1.02,12268
29,44637,0.98,33707,0.99,11298
30,43558,0.98,32822,0.97,10742
31,43254,0.99,31814,0.97,10247
2,36830,0,21248,0.7,0
3,34022,0.92,25720,1.21,13718
4,34968,1.03,26359,1.02,9612
5,35261,1.01,26226,0.99,8872
6,37092,1.05,27114,1.03,10025
7,37318,1.01,27876,1.03,10337
8,37221,1,27593,0.99,9652
9,38062,1.02,27938,1.01,10059
10,38567,1.01,28885,1.03,10722
11,39160,1.02,29578,1.02,10656
12,41502,1.06,30394,1.03,10938
13,40820,0.98,30218,0.99,10479
14,40294,0.99,30754,1.02,11129
15,40445,1,30266,0.98,10174
16,41046,1.01,30229,1,10491
17,40448,0.99,29885,0.99,10330
18,42038,1.04,31499,1.05,12095
19,42556,1.01,31724,1.01,11173
20,41907,0.98,31742,1,11165
21,43161,1.03,31854,1,11014
22,45071,1.04,33114,1.04,12295
23,45698,1.01,33832,1.02,12444
24,44662,0.98,33872,1,11734
25,44582,1,33297,0.98,11212
26,46109,1.03,33647,1.01,11978
27,46068,1,34099,1.01,12366
28,45412,0.99,34073,1,11792
29,45358,1,33753,0.99,11375
30,47078,1.04,34692,1.03,12658
31,45324,0.96,34293,0.99,12013
